node_id,ip_address,timestamp,latency_ms,throughput_mbps,total_storage_gb,free_storage_gb,latitude,longitude,distance_km,region
dc22,10.0.0.23,2025-08-17 04:17:06,41.25,53.9,1000,463.1,53.27317095010099,-6.743384069213352,33.21,dublin_area
dc23,10.0.0.24,2025-08-17 04:17:06,36.12,44.1,1000,478.2,53.61525692538512,-6.147733500972118,30.44,dublin_area
dc24,10.0.0.25,2025-08-17 04:17:06,25.24,39.9,1000,466.0,53.12710435980881,-6.596169621090907,33.36,dublin_area
dc25,10.0.0.26,2025-08-17 04:17:06,25.93,58.0,1000,543.8,52.864646753834506,-6.136175692395023,54.58,dublin_area
dc26,10.0.0.27,2025-08-17 04:17:06,18.15,62.8,1000,467.5,53.79122159344999,-6.523824945756372,52.08,dublin_area
dc27,10.0.0.28,2025-08-17 04:17:06,52.27,56.4,1000,457.4,53.18510730984555,-5.891499506673206,30.61,dublin_area
dc28,10.0.0.29,2025-08-17 04:17:06,41.01,66.6,1000,500.0,53.61892408941426,-6.337032643346049,30.35,dublin_area
dc29,10.0.0.30,2025-08-17 04:17:06,33.65,68.8,1000,497.7,53.59612988357255,-5.761362064378287,42.9,dublin_area
dc30,10.0.0.31,2025-08-17 04:17:06,45.21,42.1,1000,540.9,53.80920620426119,-6.236101693362112,51.11,dublin_area
dc31,10.0.0.32,2025-08-17 04:17:06,40.36,59.8,1000,476.9,53.208149337678385,-5.872343850012766,30.22,dublin_area
dc32,10.0.0.33,2025-08-17 04:17:06,37.48,38.8,1000,449.6,53.161293574743596,-6.312604156711014,21.25,dublin_area
dc33,10.0.0.34,2025-08-17 04:17:06,25.68,67.2,1000,518.8,53.03945270222986,-6.1908580957795065,34.82,dublin_area
dc34,10.0.0.35,2025-08-17 04:17:06,36.18,39.5,1000,449.1,52.9956494630063,-5.866687014070855,47.32,dublin_area
dc35,10.0.0.36,2025-08-17 04:17:06,39.73,55.9,1000,487.7,53.272580635586415,-6.18688511641282,9.87,dublin_area
dc36,10.0.0.37,2025-08-17 04:17:06,32.58,43.5,1000,488.8,53.100125327123024,-5.800249689902105,41.34,dublin_area
dc37,10.0.0.38,2025-08-17 04:17:06,34.72,37.3,1000,525.4,53.52146557200372,-6.238296928508686,19.14,dublin_area
dc38,10.0.0.39,2025-08-17 04:17:06,43.55,63.2,1000,486.8,53.79129664653976,-6.371893476444768,49.64,dublin_area
dc39,10.0.0.40,2025-08-17 04:17:06,41.47,71.1,1000,544.7,53.78107734186218,-5.7691013786963214,57.9,dublin_area
dc40,10.0.0.41,2025-08-17 04:17:06,15.4,71.8,1000,449.9,52.970156480981004,-6.292296581764804,42.27,dublin_area
dc41,10.0.0.42,2025-08-17 04:17:06,34.54,49.0,1000,496.5,53.782774903010974,-5.909462009776594,53.43,dublin_area
dc42,10.0.0.43,2025-08-17 04:17:06,32.15,46.6,1000,456.0,52.96264300763958,-6.073483420035527,44.82,dublin_area
dc43,10.0.0.44,2025-08-17 04:17:06,50.84,68.7,1000,449.7,53.40950595438503,-6.053677910708248,15.23,dublin_area
dc44,10.0.0.45,2025-08-17 04:17:06,32.97,37.6,1000,503.2,52.95939678557252,-6.759787618077876,54.71,dublin_area
dc45,10.0.0.46,2025-08-17 04:17:06,55.44,53.7,1000,521.4,53.075155020982514,-6.085211670378446,32.69,dublin_area
dc46,10.0.0.47,2025-08-17 04:17:06,31.53,34.7,1000,470.3,52.882303904200725,-6.544633727368172,55.34,dublin_area
dc47,10.0.0.48,2025-08-17 04:17:06,41.39,46.2,1000,455.9,53.60069600860631,-6.316534987851104,28.15,dublin_area
dc48,10.0.0.49,2025-08-17 04:17:06,17.37,43.5,1000,529.4,52.876837830172185,-6.290428136009846,52.63,dublin_area
dc49,10.0.0.50,2025-08-17 04:17:06,39.65,63.3,1000,448.2,53.43731222292834,-6.016672633692035,18.86,dublin_area
dc50,10.0.0.51,2025-08-17 04:17:06,41.62,45.8,1000,454.9,53.55030803792331,-6.586946095137251,31.06,dublin_area
dc1,10.0.0.2,2025-08-17 04:17:36,17.24,67.0,1000,455.2,53.20519200823124,-6.708176923761736,33.84,dublin_area
dc2,10.0.0.3,2025-08-17 04:17:36,45.15,61.4,1000,503.4,52.88394911775803,-6.708645434781201,59.82,dublin_area
dc3,10.0.0.4,2025-08-17 04:17:36,33.63,60.2,1000,449.3,53.657317820768924,-6.348450285030422,34.69,dublin_area
dc4,10.0.0.5,2025-08-17 04:17:36,36.67,56.3,1000,545.7,53.57171191181093,-6.613911253959374,34.01,dublin_area
dc5,10.0.0.6,2025-08-17 04:17:36,17.72,55.5,1000,495.4,52.939145340117214,-6.099811450312533,46.9,dublin_area
dc6,10.0.0.7,2025-08-17 04:17:36,31.69,43.6,1000,480.9,53.23115510080416,-6.627497438079026,27.74,dublin_area
dc7,10.0.0.8,2025-08-17 04:17:36,28.28,48.0,1000,461.3,53.378315087963884,-6.004436792983161,17.27,dublin_area
dc8,10.0.0.9,2025-08-17 04:17:36,37.89,64.0,1000,538.9,53.01771548837345,-5.926671757935767,43.1,dublin_area
dc9,10.0.0.10,2025-08-17 04:17:36,27.81,68.9,1000,533.2,53.41837896186676,-6.713849736248694,31.03,dublin_area
dc10,10.0.0.11,2025-08-17 04:17:36,49.96,58.1,1000,482.4,53.55095926549136,-5.9915022814654,28.59,dublin_area
dc11,10.0.0.12,2025-08-17 04:17:36,29.53,60.5,1000,488.2,53.36199230455574,-6.220248854498341,2.98,dublin_area
dc12,10.0.0.13,2025-08-17 04:17:36,17.41,62.2,1000,536.7,53.502129906259626,-6.103409857055717,19.87,dublin_area
dc13,10.0.0.14,2025-08-17 04:17:36,12.56,34.8,1000,544.9,53.05730377538092,-6.680957230653313,42.93,dublin_area
dc14,10.0.0.15,2025-08-17 04:17:36,41.12,70.3,1000,506.5,53.7404773113236,-6.204713051025102,43.6,dublin_area
dc15,10.0.0.16,2025-08-17 04:17:36,20.44,70.7,1000,498.9,53.26543467634831,-5.907617020732425,25.24,dublin_area
dc16,10.0.0.17,2025-08-17 04:17:36,27.0,45.9,1000,477.5,53.23062036923725,-5.925614207737319,25.89,dublin_area
dc17,10.0.0.18,2025-08-17 04:17:36,23.15,46.6,1000,479.9,53.588208926558764,-6.4494413538409585,29.32,dublin_area
dc18,10.0.0.19,2025-08-17 04:17:36,20.11,34.6,1000,509.3,53.18123293167384,-6.0759422113235315,22.4,dublin_area
dc19,10.0.0.20,2025-08-17 04:17:36,49.17,39.1,1000,542.8,53.00130058831783,-6.131833438977926,39.69,dublin_area
dc20,10.0.0.21,2025-08-17 04:17:36,47.35,49.9,1000,544.3,53.77539739656684,-6.309734418483347,47.44,dublin_area
dc21,10.0.0.22,2025-08-17 04:17:36,48.32,47.1,1000,515.1,53.54429810709296,-5.767644157070153,39.14,dublin_area
dc22,10.0.0.23,2025-08-17 04:17:36,39.03,44.9,1000,539.8,53.27512537871353,-6.090608655610339,14.0,dublin_area
dc23,10.0.0.24,2025-08-17 04:17:36,40.46,44.2,1000,546.1,53.43512785980597,-6.431480350509376,14.79,dublin_area
dc24,10.0.0.25,2025-08-17 04:17:36,34.95,56.0,1000,506.7,53.41012029447978,-6.23605089764631,6.9,dublin_area
dc25,10.0.0.26,2025-08-17 04:17:36,56.56,59.4,1000,527.3,53.633623038118564,-6.200372129007874,31.81,dublin_area
dc26,10.0.0.27,2025-08-17 04:17:36,14.93,57.7,1000,464.1,53.51274313758586,-6.2937077779512105,18.25,dublin_area
dc27,10.0.0.28,2025-08-17 04:17:36,19.52,70.3,1000,488.9,53.728258209052235,-6.188587832150618,42.35,dublin_area
dc28,10.0.0.29,2025-08-17 04:17:36,54.92,46.1,1000,471.6,53.37718878948319,-6.064350513178336,13.35,dublin_area
dc29,10.0.0.30,2025-08-17 04:17:36,41.47,61.1,1000,495.0,53.50060084260389,-5.993550446641022,24.36,dublin_area
dc30,10.0.0.31,2025-08-17 04:17:36,12.55,34.5,1000,527.3,52.96374592735045,-6.547125232191436,46.99,dublin_area
dc31,10.0.0.32,2025-08-17 04:17:36,30.41,49.4,1000,466.5,53.38427992954841,-6.502521348741636,16.52,dublin_area
dc32,10.0.0.33,2025-08-17 04:17:36,52.68,34.8,1000,494.3,53.6058266629616,-6.514450651825795,33.07,dublin_area
dc33,10.0.0.34,2025-08-17 04:17:36,55.26,45.9,1000,481.8,53.76784008379093,-6.414770417844799,47.59,dublin_area
dc34,10.0.0.35,2025-08-17 04:17:36,53.82,49.3,1000,457.4,52.86235005040186,-6.624531341060801,59.41,dublin_area
dc35,10.0.0.36,2025-08-17 04:17:36,40.67,48.1,1000,528.1,53.52689790971289,-6.418811933359013,22.32,dublin_area
dc36,10.0.0.37,2025-08-17 04:17:36,52.91,69.0,1000,529.3,52.96232800141814,-6.316071907437717,43.25,dublin_area
dc37,10.0.0.38,2025-08-17 04:17:36,18.24,38.2,1000,482.6,53.423628927662385,-6.508780925249225,18.41,dublin_area
dc38,10.0.0.39,2025-08-17 04:17:36,45.98,44.1,1000,478.4,53.31863861042827,-6.372721478569719,8.23,dublin_area
dc39,10.0.0.40,2025-08-17 04:17:36,48.01,53.1,1000,527.6,53.28213503403143,-5.848439784669423,28.37,dublin_area
dc40,10.0.0.41,2025-08-17 04:17:36,58.12,37.2,1000,508.2,53.31807496759068,-6.328238454888323,5.73,dublin_area
dc41,10.0.0.42,2025-08-17 04:17:36,58.87,66.7,1000,503.5,53.66061418367799,-6.754785638455878,47.58,dublin_area
dc42,10.0.0.43,2025-08-17 04:17:36,21.37,42.5,1000,511.7,53.54849565996911,-6.308627576327927,22.32,dublin_area
dc43,10.0.0.44,2025-08-17 04:17:36,58.16,37.0,1000,526.0,53.06826683642939,-6.252429557507517,31.31,dublin_area
dc44,10.0.0.45,2025-08-17 04:17:36,27.65,43.2,1000,460.8,53.02090110033737,-6.3942933062002965,37.65,dublin_area
dc45,10.0.0.46,2025-08-17 04:17:36,54.53,41.7,1000,450.1,52.87854550076695,-5.823866873779123,59.95,dublin_area
dc46,10.0.0.47,2025-08-17 04:17:36,52.88,56.5,1000,467.6,53.34293936657283,-6.232760218814396,1.98,dublin_area
dc47,10.0.0.48,2025-08-17 04:17:36,20.28,57.2,1000,490.4,52.97608209558946,-6.57464294940031,46.54,dublin_area
dc48,10.0.0.49,2025-08-17 04:17:36,12.22,39.1,1000,518.7,53.163386810180334,-5.8745711232546185,32.99,dublin_area
dc49,10.0.0.50,2025-08-17 04:17:36,30.19,50.7,1000,466.0,53.37048749312938,-6.661257940556838,26.71,dublin_area
dc50,10.0.0.51,2025-08-17 04:17:36,27.85,36.9,1000,507.1,53.67639590126769,-6.3493163364362815,36.79,dublin_area
dc1,10.0.0.2,2025-08-17 04:18:06,18.59,56.6,1000,474.7,52.93178269270423,-6.297155899572285,46.55,dublin_area
dc2,10.0.0.3,2025-08-17 04:18:06,22.12,49.2,1000,487.9,52.91392576966307,-6.635663877203027,54.55,dublin_area
dc3,10.0.0.4,2025-08-17 04:18:06,30.11,45.9,1000,517.6,53.41760020511517,-6.5910736864353945,23.2,dublin_area
dc4,10.0.0.5,2025-08-17 04:18:06,50.2,60.7,1000,493.3,53.20777894026626,-6.267847166700622,15.8,dublin_area
dc5,10.0.0.6,2025-08-17 04:18:06,57.69,34.5,1000,526.4,53.074127150995714,-6.760180599591255,45.25,dublin_area
dc6,10.0.0.7,2025-08-17 04:18:06,33.54,69.5,1000,496.7,53.40265175077833,-6.465590765849624,14.83,dublin_area
dc7,10.0.0.8,2025-08-17 04:18:06,21.76,32.5,1000,507.0,53.64122919009939,-6.625695460627939,40.43,dublin_area
dc8,10.0.0.9,2025-08-17 04:18:06,42.03,51.6,1000,536.6,53.05982658376888,-6.069074033257494,34.67,dublin_area
dc9,10.0.0.10,2025-08-17 04:18:06,18.29,39.4,1000,483.2,53.208904699733104,-6.753357275915529,36.33,dublin_area
dc10,10.0.0.11,2025-08-17 04:18:06,51.5,55.1,1000,454.7,53.01120560389546,-6.022681462885134,40.84,dublin_area
dc11,10.0.0.12,2025-08-17 04:18:06,49.71,70.0,1000,472.9,53.64999711374167,-6.567264724458289,39.07,dublin_area
dc12,10.0.0.13,2025-08-17 04:18:06,16.41,48.7,1000,510.8,52.976407389650774,-6.587019384643768,46.89,dublin_area
dc13,10.0.0.14,2025-08-17 04:18:06,27.76,53.5,1000,522.3,53.010092272184146,-6.728075215308036,48.97,dublin_area
dc14,10.0.0.15,2025-08-17 04:18:06,38.33,50.8,1000,536.6,53.206603100037654,-5.770639694684231,36.24,dublin_area
dc15,10.0.0.16,2025-08-17 04:18:06,52.15,49.1,1000,541.0,53.67626621734562,-6.590679503232961,42.37,dublin_area
dc16,10.0.0.17,2025-08-17 04:18:06,40.56,59.3,1000,494.6,53.20887003987244,-5.959607416328162,25.4,dublin_area
dc17,10.0.0.18,2025-08-17 04:18:06,29.22,69.2,1000,527.6,52.99355037478822,-6.269238695389931,39.62,dublin_area
dc18,10.0.0.19,2025-08-17 04:18:06,27.36,54.4,1000,513.1,53.520744227293605,-5.783526486487919,36.86,dublin_area
dc19,10.0.0.20,2025-08-17 04:18:06,17.53,46.2,1000,512.2,53.789612315641314,-6.389096261824263,49.64,dublin_area
dc20,10.0.0.21,2025-08-17 04:18:06,51.25,68.0,1000,528.3,53.2536293764021,-5.892773000345935,26.66,dublin_area
dc21,10.0.0.22,2025-08-17 04:18:06,33.32,62.2,1000,465.4,53.117825925275305,-5.819962269792992,39.04,dublin_area
dc22,10.0.0.23,2025-08-17 04:18:06,49.1,44.1,1000,496.4,52.942271047916954,-5.850913834274625,52.9,dublin_area
dc23,10.0.0.24,2025-08-17 04:18:06,25.56,51.9,1000,493.2,53.27712342446152,-5.893195341122987,25.69,dublin_area
dc24,10.0.0.25,2025-08-17 04:18:06,55.01,68.4,1000,544.2,53.12470747361805,-6.556756736751636,31.87,dublin_area
dc25,10.0.0.26,2025-08-17 04:18:06,46.09,63.7,1000,546.3,53.82858110630115,-5.91802752278786,57.83,dublin_area
dc26,10.0.0.27,2025-08-17 04:18:06,11.15,46.6,1000,511.8,53.02610708315259,-5.8230230709537,46.31,dublin_area
dc27,10.0.0.28,2025-08-17 04:18:06,24.97,57.5,1000,532.6,52.86970229578976,-5.984774145071035,56.46,dublin_area
dc28,10.0.0.29,2025-08-17 04:18:06,28.37,35.3,1000,477.1,53.222507850087496,-6.708300929166815,32.97,dublin_area
dc29,10.0.0.30,2025-08-17 04:18:06,54.71,61.2,1000,480.0,53.63285688400186,-6.363039315869272,32.2,dublin_area
dc30,10.0.0.31,2025-08-17 04:18:06,50.77,36.2,1000,541.2,53.12505319617743,-5.918951793441317,33.77,dublin_area
dc31,10.0.0.32,2025-08-17 04:18:06,27.96,45.0,1000,508.4,53.17472146722306,-6.185480313589656,20.09,dublin_area
dc32,10.0.0.33,2025-08-17 04:18:06,14.54,47.0,1000,470.5,53.36587722228622,-6.210007025542087,3.79,dublin_area
dc33,10.0.0.34,2025-08-17 04:18:06,45.86,68.5,1000,516.3,53.75262835381564,-6.4151958748096245,45.95,dublin_area
dc34,10.0.0.35,2025-08-17 04:18:06,24.66,62.1,1000,448.7,53.313226014567306,-6.471993628221239,14.63,dublin_area
dc35,10.0.0.36,2025-08-17 04:18:06,30.4,56.6,1000,533.6,53.282675549696705,-6.491403066665503,17.07,dublin_area
dc36,10.0.0.37,2025-08-17 04:18:06,26.6,66.3,1000,457.5,53.451316128707184,-6.3618534173832355,13.14,dublin_area
dc37,10.0.0.38,2025-08-17 04:18:06,50.3,32.7,1000,545.9,53.29777057505605,-6.725564496427254,31.44,dublin_area
dc38,10.0.0.39,2025-08-17 04:18:06,50.9,51.6,1000,460.2,53.023228296214576,-6.13720409284953,37.23,dublin_area
dc39,10.0.0.40,2025-08-17 04:18:06,50.64,63.2,1000,449.7,53.385050754479245,-6.501784299146794,16.49,dublin_area
dc40,10.0.0.41,2025-08-17 04:18:06,11.66,67.4,1000,450.3,53.66301669446219,-5.822514938940641,45.29,dublin_area
dc41,10.0.0.42,2025-08-17 04:18:06,49.64,38.4,1000,453.5,53.703248974125174,-6.721855022024506,49.75,dublin_area
dc42,10.0.0.43,2025-08-17 04:18:06,25.11,57.2,1000,496.8,53.170868848301794,-6.2834453366381116,19.96,dublin_area
dc43,10.0.0.44,2025-08-17 04:18:06,38.07,53.1,1000,481.8,53.512008313064335,-6.694934490119273,33.98,dublin_area
dc44,10.0.0.45,2025-08-17 04:18:06,14.61,34.1,1000,532.5,53.55143628935426,-6.243422018442037,22.45,dublin_area
dc45,10.0.0.46,2025-08-17 04:18:06,36.31,37.6,1000,480.7,53.17332834840882,-5.876357988732674,32.21,dublin_area
dc46,10.0.0.47,2025-08-17 04:18:06,45.94,36.1,1000,530.5,53.570780230127184,-6.327417766842018,24.97,dublin_area
dc47,10.0.0.48,2025-08-17 04:18:06,29.02,32.8,1000,481.4,53.1807852914536,-6.041118911849708,23.78,dublin_area
dc48,10.0.0.49,2025-08-17 04:18:06,31.28,41.0,1000,460.1,53.56621738227708,-6.058216219700339,27.53,dublin_area
dc49,10.0.0.50,2025-08-17 04:18:06,25.44,32.6,1000,541.3,53.04941374250139,-5.896870660160669,41.25,dublin_area
dc50,10.0.0.51,2025-08-17 04:18:06,23.74,42.5,1000,453.8,53.0650020323597,-5.857608294982997,41.5,dublin_area
dc1,10.0.0.2,2025-08-17 04:18:36,14.08,36.7,1000,526.0,53.82361899465514,-6.607617220094683,57.46,dublin_area
dc2,10.0.0.3,2025-08-17 04:18:36,43.26,50.9,1000,504.0,53.44366118602926,-6.282254642663181,10.54,dublin_area
dc3,10.0.0.4,2025-08-17 04:18:36,37.3,45.7,1000,519.4,53.724145567570154,-5.932724801176102,46.92,dublin_area
dc4,10.0.0.5,2025-08-17 04:18:36,13.81,62.7,1000,507.9,53.13660399021921,-6.488729250479006,28.16,dublin_area
dc5,10.0.0.6,2025-08-17 04:18:36,32.96,48.9,1000,533.3,52.93296121190144,-6.73635377807032,56.18,dublin_area
dc6,10.0.0.7,2025-08-17 04:18:36,45.78,67.0,1000,525.0,53.51342545893663,-6.102729867023812,20.98,dublin_area
dc7,10.0.0.8,2025-08-17 04:18:36,37.01,32.5,1000,472.2,52.95754329625482,-5.955758242570919,48.11,dublin_area
dc8,10.0.0.9,2025-08-17 04:18:36,43.54,49.4,1000,528.7,53.578426539186054,-5.990570756192692,31.07,dublin_area
dc9,10.0.0.10,2025-08-17 04:18:36,23.42,41.8,1000,494.2,52.86514133268015,-6.623958056921907,59.11,dublin_area
dc10,10.0.0.11,2025-08-17 04:18:36,37.92,44.3,1000,469.5,53.79337428085572,-6.254162951540458,49.32,dublin_area
dc11,10.0.0.12,2025-08-17 04:18:36,17.35,34.4,1000,484.1,53.12488391475364,-5.9752239307729855,31.39,dublin_area
dc12,10.0.0.13,2025-08-17 04:18:36,29.0,64.7,1000,466.0,53.11004274157314,-6.388213060241039,27.99,dublin_area
dc13,10.0.0.14,2025-08-17 04:18:36,38.78,39.8,1000,516.4,53.70248674411721,-6.455729181549722,41.29,dublin_area
dc14,10.0.0.15,2025-08-17 04:18:36,55.74,36.6,1000,457.5,52.92570355315764,-6.291126655824891,47.2,dublin_area
dc15,10.0.0.16,2025-08-17 04:18:36,42.29,37.7,1000,463.6,53.1076899707367,-6.7577936681138056,42.68,dublin_area
dc16,10.0.0.17,2025-08-17 04:18:36,13.1,68.5,1000,538.1,52.916709037510316,-6.557333212559245,52.07,dublin_area
dc17,10.0.0.18,2025-08-17 04:18:36,55.16,68.1,1000,495.5,53.37217942948232,-6.268042407779567,2.54,dublin_area
dc18,10.0.0.19,2025-08-17 04:18:36,35.35,38.6,1000,534.6,52.98037516873711,-5.949380480865288,46.01,dublin_area
dc19,10.0.0.20,2025-08-17 04:18:36,18.51,37.4,1000,517.2,52.88290442382508,-6.293176250713416,51.96,dublin_area
dc20,10.0.0.21,2025-08-17 04:18:36,34.69,68.8,1000,481.2,53.79065242345639,-6.094315223923039,50.23,dublin_area
dc21,10.0.0.22,2025-08-17 04:18:36,15.14,52.8,1000,536.5,53.0274602601099,-5.9989127139629685,39.85,dublin_area
dc22,10.0.0.23,2025-08-17 04:18:36,42.55,56.4,1000,539.6,53.50329245592539,-6.714237223111909,34.58,dublin_area
dc23,10.0.0.24,2025-08-17 04:18:36,49.08,35.7,1000,463.7,53.34960095742374,-5.904999594787464,23.58,dublin_area
dc24,10.0.0.25,2025-08-17 04:18:36,24.75,69.3,1000,508.5,53.00582216188488,-6.324736985424014,38.49,dublin_area
dc25,10.0.0.26,2025-08-17 04:18:36,28.47,62.9,1000,470.0,53.759394323052554,-5.867860123903308,52.41,dublin_area
dc26,10.0.0.27,2025-08-17 04:18:36,18.56,66.7,1000,460.0,53.07479810341607,-6.268573874446756,30.58,dublin_area
dc27,10.0.0.28,2025-08-17 04:18:36,17.56,47.3,1000,475.8,53.387715626706715,-6.755674144299695,33.14,dublin_area
dc28,10.0.0.29,2025-08-17 04:18:36,12.98,39.2,1000,546.4,53.308731390229035,-6.496393558625607,16.33,dublin_area
dc29,10.0.0.30,2025-08-17 04:18:36,39.26,55.0,1000,484.8,53.182530771318426,-6.5253098355442605,25.62,dublin_area
dc30,10.0.0.31,2025-08-17 04:18:36,30.1,67.8,1000,496.5,53.08385094943219,-6.684150276717759,40.88,dublin_area
dc31,10.0.0.32,2025-08-17 04:18:36,27.03,70.9,1000,544.5,53.43068692228067,-6.680017205778929,29.25,dublin_area
dc32,10.0.0.33,2025-08-17 04:18:36,14.25,46.8,1000,516.5,53.12442035546122,-6.281734454466811,25.1,dublin_area
dc33,10.0.0.34,2025-08-17 04:18:36,11.65,57.2,1000,449.6,53.437238596330715,-6.0364090796040815,17.75,dublin_area
dc34,10.0.0.35,2025-08-17 04:18:36,14.64,69.5,1000,471.0,53.31103049392293,-6.078938626507396,12.79,dublin_area
dc35,10.0.0.36,2025-08-17 04:18:36,20.93,60.0,1000,523.4,53.32531397081984,-6.064616924172271,13.27,dublin_area
dc36,10.0.0.37,2025-08-17 04:18:36,34.19,59.5,1000,486.3,53.269180644900516,-5.760765616013222,34.38,dublin_area
dc37,10.0.0.38,2025-08-17 04:18:36,13.03,51.2,1000,472.9,53.2692751476037,-6.347234021354433,10.66,dublin_area
dc38,10.0.0.39,2025-08-17 04:18:36,35.95,64.8,1000,497.4,53.406817861052794,-6.242873528735717,6.44,dublin_area
dc39,10.0.0.40,2025-08-17 04:18:36,41.81,59.9,1000,492.9,53.490369776175925,-6.1319458532591495,17.79,dublin_area
dc40,10.0.0.41,2025-08-17 04:18:36,38.41,64.6,1000,495.4,53.42308020493622,-6.065388696925307,15.28,dublin_area
dc41,10.0.0.42,2025-08-17 04:18:36,17.02,35.8,1000,538.4,53.09153585148965,-5.8350652889062555,40.33,dublin_area
dc42,10.0.0.43,2025-08-17 04:18:36,14.33,60.5,1000,511.2,53.08323894484405,-6.164684428325175,30.32,dublin_area
dc43,10.0.0.44,2025-08-17 04:18:36,24.02,53.7,1000,475.5,53.74851257713644,-5.933725693621087,49.31,dublin_area
dc44,10.0.0.45,2025-08-17 04:18:36,34.71,67.9,1000,535.3,53.42884734046089,-5.825104124645528,30.17,dublin_area
dc45,10.0.0.46,2025-08-17 04:18:36,37.45,67.1,1000,542.7,53.3753579635945,-6.467390378713233,14.03,dublin_area
dc46,10.0.0.47,2025-08-17 04:18:36,14.78,49.0,1000,477.4,53.38746294721377,-6.082820392222465,12.5,dublin_area
dc47,10.0.0.48,2025-08-17 04:18:36,14.77,37.5,1000,464.3,52.995963670391454,-6.093051855941268,40.89,dublin_area
dc48,10.0.0.49,2025-08-17 04:18:36,46.46,53.8,1000,541.2,53.155009553473946,-6.5222552104914495,27.8,dublin_area
dc49,10.0.0.50,2025-08-17 04:18:36,13.13,49.5,1000,499.8,53.269318087859006,-6.485344205583631,17.43,dublin_area
dc50,10.0.0.51,2025-08-17 04:18:36,43.97,37.3,1000,467.7,53.12307301595791,-6.352766706700744,25.95,dublin_area
dc1,10.0.0.2,2025-08-17 04:19:06,53.49,32.4,1000,488.7,53.18128227195668,-6.415722374350793,21.4,dublin_area
dc2,10.0.0.3,2025-08-17 04:19:06,14.89,71.0,1000,529.1,53.1914772864925,-6.269189155009615,17.61,dublin_area
dc3,10.0.0.4,2025-08-17 04:19:06,30.26,51.2,1000,542.8,52.86347921904529,-6.4551486300368595,55.62,dublin_area
dc4,10.0.0.5,2025-08-17 04:19:06,27.35,50.3,1000,541.7,53.76082715399278,-5.797285697466411,54.99,dublin_area
dc5,10.0.0.6,2025-08-17 04:19:06,17.19,59.7,1000,464.0,52.933947293416,-6.48343242043242,48.58,dublin_area
dc6,10.0.0.7,2025-08-17 04:19:06,27.54,67.6,1000,463.7,52.989568026318224,-6.725983789345474,50.68,dublin_area
dc7,10.0.0.8,2025-08-17 04:19:06,55.93,35.0,1000,545.2,53.70266124628921,-6.231348111429126,39.28,dublin_area
dc8,10.0.0.9,2025-08-17 04:19:06,43.39,59.9,1000,454.5,53.689413062775536,-6.34211511852658,38.15,dublin_area
dc9,10.0.0.10,2025-08-17 04:19:06,16.94,69.7,1000,447.7,53.5693469059211,-6.286138909824338,24.47,dublin_area
dc10,10.0.0.11,2025-08-17 04:19:06,15.91,68.0,1000,542.8,53.07843452533243,-5.795028822217319,43.25,dublin_area
dc11,10.0.0.12,2025-08-17 04:19:06,54.23,64.3,1000,504.5,53.469485032286485,-6.701888269948319,32.15,dublin_area
dc12,10.0.0.13,2025-08-17 04:19:06,38.64,33.5,1000,514.7,53.13337350594759,-6.711006922584775,38.45,dublin_area
dc13,10.0.0.14,2025-08-17 04:19:06,28.9,46.5,1000,495.9,53.661870066185536,-5.825266287182011,45.08,dublin_area
dc14,10.0.0.15,2025-08-17 04:19:06,37.68,42.3,1000,450.1,53.18487758320118,-6.497473893448274,24.19,dublin_area
dc15,10.0.0.16,2025-08-17 04:19:06,31.31,57.7,1000,508.2,53.087155158918954,-5.908954055529986,37.42,dublin_area
dc16,10.0.0.17,2025-08-17 04:19:06,37.65,45.9,1000,509.0,53.43990635649836,-5.879675050415842,27.15,dublin_area
dc17,10.0.0.18,2025-08-17 04:19:06,25.14,54.9,1000,455.6,53.02473710458771,-6.436382681655123,38.0,dublin_area
